path,corrupted,duplicate,near_duplicate,blurry,blur_score,action
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_601_augmented_image_577.jpg,False,False,False,False,71.14999305827313,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_689_augmented_image_527.jpg,False,False,False,False,48.05395498137326,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_188_IMG_20230923_100755.jpg,False,False,False,False,54.83775693694161,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_836_augmented_image_837.jpg,False,False,False,False,6728.983041370881,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_433_augmented_image_400.jpg,False,False,False,False,6841.487502673517,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_71_augmented_image_792.jpg,False,False,False,False,52.75250719886034,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_449_augmented_image_549.jpg,False,False,False,False,6815.569433806978,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_883_augmented_image_643.jpg,False,False,False,True,15.233448089412066,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_244_IMG_20230926_173052.jpg,False,False,False,False,87.74087380544438,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_91_IMG_20230811_170235.jpg,False,False,False,False,56.33470619039417,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_91_augmented_image_785.jpg,False,False,False,False,6697.872326545523,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_757_augmented_image_923.jpg,False,False,False,True,6.338769896962196,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_682_augmented_image_295.jpg,False,False,False,True,14.49519194817059,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_322_IMG_20230926_173351.jpg,False,False,False,True,27.38210154417969,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_255_augmented_image_735.jpg,False,False,False,False,92.73385693914467,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_281_IMG_20230811_170400.jpg,False,False,False,True,22.83564543264317,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_768_augmented_image_932.jpg,False,False,False,False,122.08360736911595,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_903_augmented_image_42.jpg,False,True,False,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_140_IMG_20230814_203115.jpg,False,False,False,False,59.75287957179097,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_99_augmented_image_409.jpg,False,False,False,False,38.91917174485169,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_292_20230811_211300.jpg,False,True,False,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_385_augmented_image_510.jpg,False,False,False,False,33.62870147570665,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_381_augmented_image_355.jpg,False,False,False,True,29.21369634187353,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_426_augmented_image_336.jpg,False,False,False,False,56.44492612959209,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_321_IMG_20230923_105320.jpg,False,False,False,False,114.70205834943684,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_447_augmented_image_102.jpg,False,False,False,False,87.07298347778048,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_771_augmented_image_522.jpg,False,False,False,False,48.993150817487766,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_120_augmented_image_8.jpg,False,False,True,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_675_augmented_image_967.jpg,False,False,False,False,77.19314438014663,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_312_IMG_20230814_202643.jpg,False,False,False,True,11.21991686970487,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_17_augmented_image_268.jpg,False,False,False,False,6421.927941498293,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_302_IMG_20230811_170756.jpg,False,False,False,False,85.66661635550766,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_164_augmented_image_869.jpg,False,False,False,False,6603.649114997653,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_129_augmented_image_425.jpg,False,False,False,True,18.682994840649027,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_103_IMG_20230923_111901.jpg,False,False,False,True,5.475978889189218,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_354_augmented_image_964.jpg,False,False,False,True,12.541288690479778,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_359_IMG_20230811_165331.jpg,False,False,False,True,15.054279293233645,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_210_augmented_image_256.jpg,False,False,False,True,26.60113109484792,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_32_augmented_image_626.jpg,False,False,False,False,93.1118732924535,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_117_IMG_20230923_110942.jpg,False,False,False,False,99.73423417240328,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_301_20230811_211155.jpg,False,False,False,False,34.57946174006558,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_353_IMG_20230811_170844.jpg,False,False,False,False,34.59378730185953,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_233_20230812_114109.jpg,False,False,False,False,68.49572566204918,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_932_augmented_image_320.jpg,False,False,False,False,38.60010462950241,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_135_augmented_image_623.jpg,False,False,False,True,10.892151083744645,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_432_20230818_115117.jpg,False,False,False,True,17.84914778961753,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_466_augmented_image_832.jpg,False,False,False,False,114.23353468222886,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_282_IMG_20230923_110754.jpg,False,False,False,False,139.80950031027655,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_150_augmented_image_446.jpg,False,False,False,True,15.577202207722076,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_71_IMG_20230814_203747.jpg,False,False,False,True,20.590923579676872,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_419_IMG_20230923_111608.jpg,False,False,False,False,46.73975601719723,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_451_augmented_image_18.jpg,False,False,False,False,40.18101725333367,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_303_augmented_image_83.jpg,False,False,False,False,6999.352096453923,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_215_augmented_image_890.jpg,False,False,False,False,60.913654677063626,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_102_20230812_113849.jpg,False,False,False,True,25.07897453147275,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_262_IMG_20230923_111939.jpg,False,False,False,True,21.52332348976921,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_235_IMG_20230923_112413.jpg,False,False,False,True,12.436716765247455,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_146_augmented_image_968.jpg,False,False,False,False,6175.566057869435,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_68_IMG_20230926_173137.jpg,False,False,False,True,22.12133502149199,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_371_augmented_image_272.jpg,False,False,False,False,7422.105478514708,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_997_augmented_image_692.jpg,False,False,True,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_167_IMG_20230923_111923.jpg,False,False,False,True,8.87068856971227,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_561_augmented_image_324.jpg,False,False,False,True,5.933401172194807,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_247_augmented_image_224.jpg,False,False,False,False,146.4622294029937,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_198_IMG_20230923_101506.jpg,False,False,False,False,432.95196637416376,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_826_augmented_image_361.jpg,False,False,False,False,55.22220599077761,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_404_augmented_image_209.jpg,False,False,False,True,8.38038019645205,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_860_augmented_image_22.jpg,False,False,False,True,5.0447723447781785,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_611_augmented_image_437.jpg,False,False,False,False,6804.334283785608,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_272_augmented_image_878.jpg,False,False,False,False,56.03740775394467,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_1004_augmented_image_377.jpg,False,False,False,False,60.132700031559054,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_21_IMG_20230923_105628.jpg,False,False,False,False,1394.0490464141003,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_383_20230818_113853.jpg,False,False,False,False,42.389245493042004,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_156_augmented_image_810.jpg,False,False,False,False,6377.524099732928,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_251_IMG_20230926_172933_1.jpg,False,False,False,False,360.36275011947976,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_84_augmented_image_480.jpg,False,False,False,True,10.267909933333312,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_594_augmented_image_732.jpg,False,False,True,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_35_augmented_image_796.jpg,False,False,False,False,6473.176494900842,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_797_augmented_image_883.jpg,False,False,False,False,43.41751011544916,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_364_IMG_20230926_172903.jpg,False,False,False,False,71.84048100776597,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_157_IMG_20230923_101232.jpg,False,False,False,True,25.172371664896872,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_456_augmented_image_789.jpg,False,False,False,True,10.87526596528098,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_342_IMG_20230923_111908.jpg,False,False,False,True,7.425345860029019,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_243_IMG_20230926_173110.jpg,False,False,False,False,60.60558229908885,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_492_augmented_image_259.jpg,False,False,False,False,6654.935141344957,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_297_IMG_20230923_100603.jpg,False,False,False,False,218.56790618428843,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_320_augmented_image_723.jpg,False,False,False,False,47.75957802261444,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_646_augmented_image_564.jpg,False,False,False,False,52.19287571732928,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_7_augmented_image_847.jpg,False,False,False,False,7469.819162570755,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_427_augmented_image_737.jpg,False,False,False,False,176.46594240711303,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_156_IMG_20230926_173423.jpg,False,False,False,False,99.67603012663106,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_21_augmented_image_960.jpg,False,False,True,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_259_20230818_114812.jpg,False,False,False,False,50.52633748829167,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_15_augmented_image_415.jpg,False,False,False,True,6.469913574949881,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_360_augmented_image_774.jpg,False,False,False,False,6965.707392427217,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_451_IMG_20230923_102947.jpg,False,False,False,False,146.99615057904998,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_988_augmented_image_368.jpg,False,False,False,False,6879.526559584969,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_52_IMG_20230923_100829.jpg,False,False,False,False,130.29098452453772,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_11_IMG_20230926_173303.jpg,False,False,False,False,83.24342686031375,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_803_augmented_image_325.jpg,False,False,False,False,6820.196944857721,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_344_IMG_20230814_174225.jpg,False,False,False,False,209.08586785216752,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_379_IMG_20230923_111549_1.jpg,False,False,False,False,257.79799973701216,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_74_augmented_image_51.jpg,False,False,False,False,220.44758307374508,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_138_IMG_20230814_203819.jpg,False,False,False,True,15.519237309545876,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_773_augmented_image_20.jpg,False,False,False,False,7000.2564934182665,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_267_augmented_image_803.jpg,False,False,False,True,16.312618209383118,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_665_augmented_image_927.jpg,False,False,False,True,5.936389260016207,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_370_IMG_20230923_111948_1.jpg,False,False,False,True,6.433881274778088,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_813_augmented_image_615.jpg,False,False,False,True,5.673603095664151,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_227_IMG_20230926_173043.jpg,False,False,False,False,213.7943644983542,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_315_IMG_20230923_110748.jpg,False,False,False,False,58.867064500514395,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_305_IMG_20230811_170227_1.jpg,False,False,False,False,81.60526916955854,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_357_augmented_image_356.jpg,False,False,False,False,36.99321844478428,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_335_IMG_20230923_101240.jpg,False,False,False,False,40.50848182951363,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_409_IMG_20230923_103053.jpg,False,False,False,False,962.9770828722882,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_116_20230818_113547.jpg,False,False,False,False,45.66773984369302,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_472_augmented_image_423.jpg,False,False,False,True,15.009670035219516,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_343_augmented_image_44.jpg,False,False,False,False,56.3908361357204,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_503_augmented_image_146.jpg,False,False,False,True,20.389461077062048,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_714_augmented_image_669.jpg,False,False,False,False,177.26798401648918,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_254_augmented_image_372.jpg,False,False,False,False,54.65693995050696,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_1020_augmented_image_481.jpg,False,False,False,False,54.014561895904606,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_302_20230818_115123.jpg,False,False,False,True,25.868660162888748,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_198_augmented_image_49.jpg,False,False,False,False,8203.327194410005,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_2_IMG_20230923_112327.jpg,False,False,False,True,14.248678523818365,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_115_20230818_114756.jpg,False,False,False,False,34.16114010068053,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_94_IMG_20230923_101122.jpg,False,False,False,False,39.30412882899001,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_170_IMG_20230926_173637.jpg,False,False,False,True,9.85314837716568,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_553_augmented_image_101.jpg,False,False,False,False,6757.540118897927,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_494_augmented_image_769.jpg,False,False,False,True,29.19401107279511,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_112_augmented_image_8.jpg,False,False,False,False,6973.01740397287,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_486_augmented_image_19.jpg,False,False,False,False,47.29987953341944,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_977_augmented_image_137.jpg,False,False,False,False,6161.66916920398,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_901_augmented_image_766.jpg,False,False,False,False,746.4205235891906,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_151_IMG_20230811_164450.jpg,False,False,False,True,10.143698862728124,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_50_IMG_20230923_112042.jpg,False,False,False,True,21.582097948268284,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_166_augmented_image_545.jpg,False,False,False,False,89.65949242139388,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_389_IMG_20230926_173252.jpg,False,False,False,False,102.75094319526107,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_59_augmented_image_654.jpg,False,False,False,False,1033.1617236484528,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_724_augmented_image_746.jpg,False,False,False,True,16.34028530602213,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_79_augmented_image_853.jpg,False,False,False,False,7365.013817796592,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_373_augmented_image_566.jpg,False,False,False,False,115.22102830909763,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_318_IMG_20230923_105448.jpg,False,False,False,False,701.4512872054402,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_63_augmented_image_178.jpg,False,False,True,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_807_augmented_image_905.jpg,False,False,False,True,24.75115832767649,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_305_augmented_image_186.jpg,False,False,True,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_367_IMG_20230814_203527.jpg,False,False,False,True,15.290051537741341,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_124_IMG_20230923_101432.jpg,False,False,False,False,104.5625387951408,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_318_IMG_20230814_203822.jpg,False,False,False,False,31.838558319370275,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_824_augmented_image_696.jpg,False,False,False,False,7184.244007507257,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_534_augmented_image_936.jpg,False,False,False,False,95.45716713793088,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_767_augmented_image_105.jpg,False,False,False,False,6844.530749125892,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_458_augmented_image_972.jpg,False,False,True,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_197_IMG_20230926_173154.jpg,False,False,False,True,10.189293694450622,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_560_augmented_image_975.jpg,False,False,False,False,6888.585820710541,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_966_augmented_image_147.jpg,False,False,False,True,5.339626566138478,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_513_augmented_image_176.jpg,False,False,False,False,6938.524168869028,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_411_augmented_image_206.jpg,False,False,False,False,160.76761752754933,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_101_IMG_20230811_170221.jpg,False,False,False,False,115.85255168514705,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_161_IMG_20230923_100341.jpg,False,False,False,False,54.17215777519541,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_403_augmented_image_915.jpg,False,False,False,False,38.719482397766754,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_852_augmented_image_429.jpg,False,False,False,False,207.41636132592294,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_136_IMG_20230923_111922.jpg,False,False,False,True,6.863116221396157,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_193_20230818_114925.jpg,False,False,False,False,40.68565554428775,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_100_IMG_20230923_112000.jpg,False,False,False,True,13.874567873305343,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_401_augmented_image_781.jpg,False,False,False,False,7183.450506609189,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_209_IMG_20230923_105536.jpg,False,False,False,False,104.16259018821529,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_569_augmented_image_1014.jpg,False,False,True,False,,removed
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_262_IMG_20230923_103021.jpg,False,False,False,False,1426.5594104233692,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_51_IMG_20230923_105505.jpg,False,False,False,False,154.37233873212625,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_92_augmented_image_521.jpg,False,False,False,True,20.226281487947404,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_142_IMG_20230811_164509.jpg,False,False,False,True,10.952071153792863,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_162_augmented_image_31.jpg,False,False,False,False,39.48343398798761,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_176_augmented_image_266.jpg,False,False,False,False,238.27065361525248,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_316_augmented_image_444.jpg,False,False,False,True,13.313608242083147,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_986_augmented_image_840.jpg,False,False,False,True,27.562645315060625,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_306_augmented_image_957.jpg,False,False,False,False,7513.130284914863,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_561_augmented_image_924.jpg,False,False,False,False,6393.3344810732515,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_582_augmented_image_428.jpg,False,False,False,False,6747.439435352443,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_83_IMG_20230923_105808.jpg,False,False,False,False,392.966540420857,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_109_IMG_20230923_101723.jpg,False,False,False,False,378.5922446000901,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_192_augmented_image_58.jpg,False,False,False,False,30.997907015655542,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_813_augmented_image_998.jpg,False,False,False,True,4.256433928710924,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_204_20230818_113819.jpg,False,False,False,True,24.159194117905557,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_621_augmented_image_460.jpg,False,False,False,False,6945.874487485978,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_572_augmented_image_69.jpg,False,False,False,False,48.410215744053374,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_833_augmented_image_635.jpg,False,False,False,True,27.409625688449054,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_681_augmented_image_613.jpg,False,False,False,False,6911.850070668501,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_193_20230811_211154.jpg,False,False,False,True,29.194818678765383,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_155_augmented_image_968.jpg,False,False,False,False,6878.266083956737,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_456_augmented_image_661.jpg,False,False,False,True,26.40876999915929,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_392_IMG_20230923_111813.jpg,False,False,False,False,332.47703548982963,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_18_IMG_20230926_173724.jpg,False,False,False,False,89.66173136505792,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_110_IMG_20230923_101054.jpg,False,False,False,False,147.60948904067718,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_1041_augmented_image_703.jpg,False,False,False,True,18.240785880836686,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_412_augmented_image_184.jpg,False,False,False,False,48.08564380981131,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_241_IMG_20230814_203815.jpg,False,False,False,True,17.24996397833053,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_315_augmented_image_940.jpg,False,False,False,False,7106.047301893318,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_288_augmented_image_80.jpg,False,False,False,True,29.79763076892565,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_288_IMG_20230923_100322.jpg,False,False,False,False,684.2140080554909,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_143_IMG_20230926_172936.jpg,False,False,False,False,100.15649301173917,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_222_IMG_20230923_110559.jpg,False,False,False,False,442.5033447913349,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_331_augmented_image_222.jpg,False,False,False,True,7.420071664167697,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_330_IMG_20230814_203939.jpg,False,False,False,True,15.967444981034086,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_788_augmented_image_85.jpg,False,False,False,False,6945.484433625552,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_832_augmented_image_962.jpg,False,False,False,False,185.5886984412602,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_193_IMG_20230923_112345.jpg,False,False,False,True,7.773577975856382,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_845_augmented_image_384.jpg,False,False,False,True,3.958879234366698,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_834_augmented_image_392.jpg,False,False,False,True,17.217199458268475,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_171_augmented_image_508.jpg,False,False,False,True,5.008651443658088,flagged
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_40_augmented_image_463.jpg,False,False,False,False,44.03348331690572,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_448_IMG_20230926_173048.jpg,False,False,False,False,566.2938246506791,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_892_augmented_image_117.jpg,False,False,False,False,102.90899080662447,kept
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_461_IMG_20230923_101053.jpg,False,False,False,False,177.31101380672368,kept
